playerLastName,playerId,tournamentId,courseId,local_teetime,startTee,round_num,holeNumber,displayHole,par,status,score,fairwayCenterX,fairwayCenterY,fairwayCenterZ,teeOverviewX,teeOverviewY,teeOverviewZ,pinOverviewX,pinOverviewY,pinOverviewZ,yardage,videoId,distance,distanceRemaining,toLocationCode,fromLocationCode,finalStroke,showMarker,markerText,playByPlay,playByPlayLabel,strokeNumber,strokeType,fromX,fromY,fromZ,toX,toY,toZ,actualFlightTime,apexHeight,ballSpeed,clubSpeed,smashFactor,launchSpin,ballTrajKind,ballTraj_measTimeInt0,ballTraj_measTimeInt1,ballTraj_spinRateFit0,ballTraj_spinRateFit1,ballTraj_spinRateFit2,ballTraj_spinRateFit3,ballTraj_valTimeInt0,ballTraj_valTimeInt1,ballTraj_xFit0,ballTraj_xFit1,ballTraj_xFit2,ballTraj_xFit3,ballTraj_xFit4,ballTraj_xFit5,ballTraj_xFit6,ballTraj_yFit0,ballTraj_yFit1,ballTraj_yFit2,ballTraj_yFit3,ballTraj_yFit4,ballTraj_yFit5,ballTraj_yFit6,ballTraj_zFit0,ballTraj_zFit1,ballTraj_zFit2,ballTraj_zFit3,ballTraj_zFit4,ballTraj_zFit5,ballTraj_zFit6,tournament_player_shot
Spieth,34046,R2023060,688,2023-08-24 11:26:00-04:00,1,1,1,1,1,1,1,11125.03,9985.83,990.6,10244.03,10038.94,973.23,11607.72,9861.26,1013.2,461,6.3355E+12,301 yds,162 yds,ELF,OTB,FALSE,TRUE,301,"301 yds to left fairway, 162 yds to hole",Shot 1,1,STROKE,10244,10038.94,973.23,11144.9,10007.16,991.255,5695,83.14,177.28,0,0,2337.62,Flight,0.09,5.695,2474.405623,-80.673118,2.582506,-0.077864,0,8.157,0.292383,78.403865,-13.015269,2.246137,-0.283011,0.020934,-0.000647,0.074232,10.596713,1.244621,-1.015857,0.141329,-0.009829,0.000276,0.245577,-0.495182,-0.235428,0.035084,0.00299,-0.001038,5.70E-05,R2023060_34046_1_1
Spieth,34046,R2023060,688,2023-08-24 11:26:00-04:00,1,1,1,1,1,1,1,11125.03,9985.83,990.6,10244.03,10038.94,973.23,11607.72,9861.26,1013.2,461,,153 yds,34 ft 1 in.,EG3,OFW,FALSE,TRUE,153,"153 yds to right front greenside bunker, 34 ft 1 in. to hole",Shot 2,2,STROKE,11144.9,10007.16,991.255,11576.2,9848.45,1008.963,6113,114.34,121.56,0,0,8960.4,Flight,0.004,6.113,6709.007597,-217.558407,15.602796,-1.033837,0,8.023,274.670844,49.825577,-12.073165,2.508531,-0.333504,0.025212,-0.000793,5.49402,19.448902,-1.068738,-0.794556,0.107366,-0.005147,5.10E-05,-6.853211,9.607129,-1.167332,0.132485,-0.00124,-0.00101,6.00E-05,R2023060_34046_1_2
Spieth,34046,R2023060,688,2023-08-24 11:26:00-04:00,1,1,1,1,1,1,1,11125.03,9985.83,990.6,10244.03,10038.94,973.23,11607.72,9861.26,1013.2,461,6.3355E+12,11 yds,3 ft 1 in.,OGR,OGS,FALSE,FALSE,11,"33 ft 9 in. to green, 3 ft 1 in. to hole",Shot 3,3,STROKE,11576.2,9848.45,1008.963,11605.9,9863.97,1013.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,R2023060_34046_1_3
Spieth,34046,R2023060,688,2023-08-24 11:26:00-04:00,1,1,1,1,1,1,1,11125.03,9985.83,990.6,10244.03,10038.94,973.23,11607.72,9861.26,1013.2,461,6.3355E+12,3 ft 1 in.,,,OGR,TRUE,FALSE,1,In the hole,Shot 4,4,STROKE,11605.9,9863.97,1013.1,11607.72,9861.26,1013.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,R2023060_34046_1_4
Spieth,34046,R2023060,688,2023-08-24 11:26:00-04:00,1,1,2,2,2,2,2,0,0,0,11648.92,10022.99,1007.75,12219.22,9855.31,1030.32,198,6.3355E+12,203 yds,23 ft 7 in.,OGR,OTB,FALSE,TRUE,203,"203 yds to green, 23 ft 7 in. to hole",Shot 1,1,STROKE,11648.9,10022.99,1007.754,12226.8,9832.81,1031.012,6318,110.04,138.96,0,0,5766.06,Flight,0.104,6.318,5871.039187,-200.737246,13.638485,-0.813581,0,8.11,0.19648,59.960139,-12.107378,2.110999,-0.235992,0.015201,-0.000415,0.018139,14.545585,1.244109,-1.154986,0.130789,-0.005323,2.50E-05,-0.802525,-0.223989,0.64897,-0.19069,0.032083,-0.002687,8.70E-05,R2023060_34046_2_1
